,Candidate Deidentified ID,Education College Deidentified ID,Education Degree Name,Education Degree Type,Education Major,Education Start Date,Education End Date
1074,307,517.0,Bachelor of Engineering,Bachelor,Computer Science,2014-08,2018-06
197,732,,,,,,
1128,281,30.0,Diploma,None,Computer Programming Analysis,,
1216,232,,,,,,
1342,177,618.0,Master of Arts,Master,Arts Administration,,
827,21,,,,,,
780,437,78.0,Bachelor of Engineering,Bachelor,Computer Engineering,2013-07,2017-06
1458,125,,,,,,
1156,265,,,,,,
1501,101,653.0,Post-Graduate Diploma,None,,2021-09,2023-01
962,358,468.0,Certification in Computational Data Science,None,,,
877,398,432.0,Masters Degree,None,Industrial Engineering,,
1121,284,534.0,Bachelor of Actuarial and Economic,None,Statistics,2016-09,2020-07
495,574,18.0,Bachelor of Commerce,Bachelor,Computer Applications,2004,2007
1011,332,161.0,Post-Graduate Diploma,None,"Information Technology, Business Analysis",2022-09,2023-12
1412,146,8.0,Master of Management,Master,Artificial Intelligence,,
895,389,44.0,Master of Engineering,Master,Systems Design Engineering,2022-09,2023-12
1414,145,18.0,Bachelor of Science,Bachelor,Applied Statistics & Mathematics,,
1072,308,18.0,Bachelor of Science,Bachelor,"Economics, Statistics",,
371,644,214.0,Advanced Diploma,None,Data Science,,
1318,190,163.0,Master,None,Computer Engineering,,
156,754,98.0,Bachelor of Science,Bachelor,Health Education,,
1456,126,647.0,Bachelor of Arts,Bachelor,Science & Commerce,2017-06,2020-03
1125,282,536.0,Bachelor of Engineering,Bachelor,Computer Science and Engineering,2018-08,2022-05
986,345,477.0,Bachelor of Science,Bachelor,"Information Technology, Cloud Computing",2016-02,2020-03
124,776,95.0,Advanced Diploma,None,Cloud Computing for Big Data,2016-01,2017-08
1126,282,71.0,Master of Applied Computing,None,,2023-01,2024-04
1068,88,18.0,Bachelor of Science,Bachelor,"Statistics & Economics, Management",2016-09,2020-06
236,711,154.0,Bachelor of Technology,None,,2012,2016
950,365,18.0,Bachelor of Science,Bachelor,,2017-09,2021-04
1142,274,541.0,Entry Certificate in Business Analysis,None,"Mechanical and Industrial Engineering, Engineering Business",,
1013,330,114.0,Bachelor of Science - Computer Science,None,,2016-08,2019-05
1350,173,,,,,,
138,765,100.0,Bachelor of Engineering,Bachelor,,2019-09,2024-06
99,790,65.0,Post-Graduate Diploma,None,,2020-09,2022-04
344,658,18.0,Bachelor of Science,Bachelor,"Statistics, Economics, Mathematics",2018-09,2022-05
959,359,,,,,,
1415,19,219.0,Post-Graduate Diploma,None,Project Management,2023-01,2023-09
1063,311,317.0,Bachelors of Computer Science & Engineering,None,,,
367,645,210.0,MBA,Master,,,
1181,250,559.0,Post Graduate Diploma in Management / MBA,None,Student Exchange Program,,
1512,28,658.0,Bachelor of Science,Bachelor,Economics,1960-03,2000-03
678,482,346.0,,None,,notKnown,2013-11
1248,33,586.0,Bachelor of Business Management,None,,,
0,831,,,,,,
332,663,70.0,Bachelor of Technology- Information Technology,None,,,
1245,220,65.0,Diploma,None,Data Analytics,2021-09,2023-04
357,652,170.0,Bachelor of Technology,None,Computer Science and Engineering,2015-06,2019-05
924,379,60.0,Bachelor of Technology,None,,2016-07,2020-05
211,726,8.0,Master of Business Administration,Master,,2020-09,2022-08
389,633,65.0,Post-Graduate Diploma,None,Business,2022-08,2024-04
162,751,18.0,Bachelor of Science,Bachelor,Statistics and Art History,,
690,477,352.0,Diploma,None,Automobile Engineering,2010-08,2014-12
146,759,106.0,Bachelor of Management,None,General Management,,
135,768,,,,,,
370,644,213.0,Bachelor of Business Management,None,,,
436,610,71.0,Master of Applied Computing,None,,2022-01,2023-05
441,606,18.0,Master of Engineering,Master,Mechanical & Industrial Engineering,2022-09,2024-05
864,401,428.0,Certificate in Data,None,Privacy & Technology,,
13,828,12.0,Agile Scrum Master,None,,,
1455,127,243.0,Bachelors Degree,None,computer science,2012-07,2015-06
609,515,317.0,Bachelors Degree,None,Computer Science and Engineering,2017-08,2021-05
155,754,110.0,M.Sc. (Ed.),None,,,
990,343,479.0,member TIMSR,None,,,
872,400,18.0,Bachelor of Business Administration,Bachelor,Information System Design,2017-09,2021-06
16,828,15.0,Master of Business Administration,Master,Finance,,
1360,169,624.0,,None,,notKnown,2024-06
778,438,394.0,GPA,None,Finance,2016,2019
355,653,197.0,Graduate Certificate of Analytics,None,,2022-09,2023-06
87,797,70.0,Bachelors Degree,None,Electronics and Communication Engineering,,
95,794,75.0,Diploma,None,Business Management,,
1059,314,444.0,Master of Science,Master,"Business Analytics, Information Systems",,
869,8,430.0,Bachelors Degree,None,Computer Engineering,,
1089,299,128.0,Post-Graduate Certificate,None,Marketing Management,,
224,719,146.0,Post-Graduate Diploma,None,Business,,
839,408,416.0,Masters Degree,None,"Science, Data science, Business Analytics",,
1041,320,78.0,Bachelor of Engineering,Bachelor,Electronics Engineering,,
1421,19,163.0,Bachelor of Computer Sciences,None,,2014,2017
88,797,39.0,Masters Degree,None,"Business, Writing and Editing Course",,
1175,252,41.0,Bachelor of Science,Bachelor,Mathematics,2011-09,2016-05
304,6,9.0,Post-Graduate Diploma,None,Artificial Intelligence And Machine Learning,,
366,646,70.0,Bachelor of Civil Engineering,None,,2012-08,2016-05
1228,229,149.0,Bachelor of Commerce,Bachelor,,,
447,601,248.0,Master of Information Systems Security,None,Management,,
457,595,252.0,Bachelors Degree,None,Computer Science,2010-06,2014-04
726,463,372.0,Scholarship,None,,,
734,458,376.0,CSE Qualifications,None,,2016-10,2019-07
1373,163,,,,,,
995,31,213.0,Bachelor of Technology,None,Information Technology Engineering,,
1447,132,163.0,Bachelors Degree,None,Computer Engineering,2017-08,2021-06
147,758,107.0,Bachelors Degree,None,Computer Science Engineering,,
1399,153,142.0,Bachelors Degree,None,Computer Science,,
1294,202,198.0,Bachelor's,None,computer science and engineering,,
134,769,30.0,Bachelor of Science,Bachelor,Electronics Engineering,2016,2018
926,378,456.0,Bachelors Degree,None,Electronics and Telecommunication,2017-08,2021-05
228,716,149.0,Bachelor of Commerce,Bachelor,,2002-06,2005-04
14,828,13.0,Certified Financial Crimes Specialist,None,,,
906,386,80.0,Bachelor of Technology / CSE,None,,,
132,770,71.0,Master Of Applied Computing,None,Computing Science,2022-01,2023-08
40,56,35.0,Bachelor of Engineering,Bachelor,Industrial,2016,2020
411,73,232.0,Post-Graduate Diploma,None,Machine Learning,,
392,632,223.0,Masters Degree,None,,2014,2016
957,361,44.0,Master of Management,Master,Science,2022-09,2024-05
1034,323,503.0,Diploma,None,Business Administration,,
1161,261,78.0,Bachelors Degree,None,Computer Engineering,2006,2010
74,804,60.0,Bachelor of Technology,None,Computer Science & Engineering,2016,2020
1118,286,533.0,Master of Science,Master,"Data Science, Business Intelligence",2021,2023
613,53,319.0,Bachelor of Education,None,Special Education and Teaching,2008-06,2014-04
714,467,44.0,Masters Degree,None,"MANAGEMENT SCiENCES ENGiNEERiNG, OPERATiONS RESEARCH",2017-09,2020-01
1491,105,18.0,Bachelor of Science,Bachelor,"Communication, Culture and Information & Technology, Psychology",2008-09,2012-08
915,383,161.0,Post-Graduate Diploma,None,Applied Network Infrastructure and System Administration,,
1328,183,609.0,Microsoft certified professional,None,,,
342,659,2.0,Master of Business Administration,Master,"International Business, Marketing",2013-08,2015-05
1503,45,655.0,Stewardship Professional certification,None,Data Governance,,
1444,134,645.0,Bachelor of Technology,None,Information Technology,2017-08,2021-03
252,701,165.0,Bachelor of Engineering,Bachelor,engineering principles,2016-08,2020-06
677,482,345.0,Project Management Institute,None,,2014-09,2014-10
314,7,9.0,Post-Graduation Certificate,None,,2018,2020
761,446,70.0,Bachelor of Engineering,Bachelor,"Electronics, Communication",2005,2009
1190,244,123.0,Bachelors Degree,None,Finance and Financial Modelling,2013-09,2018-02
857,84,426.0,Master of Science,Master,,2020-01,2021-08
117,781,91.0,Bachelor of Engineering,Bachelor,Computer Science,2011-06,2015-06
247,705,161.0,Graduate Certificate,None,Business Analytics,,
91,795,73.0,Master of Science,Master,Information Technology,2008,2013
1129,281,537.0,Bachelors Degree,None,"Polymer, Building Material",,
508,570,165.0,Master of Management Sciences,None,,2022-09,2024-04
41,56,36.0,Master of Systems,None,Science & Engineering,2021,2023
212,726,139.0,MS,Master,,,
886,394,71.0,Master of Applied Computing,None,,2022-09,2024-04
1006,334,488.0,Post-Graduate Diploma,None,Software testing,,
493,575,268.0,Master of Arts,Master,Political Science,2020-09,2021-08
738,456,378.0,A.A.S,None,"Wireless Systems Engineering, Technology",,
61,811,49.0,Bachelors of Computer Applications,None,,,
710,468,362.0,Post-Graduate Diploma,None,"Big Data, Analytics",,
856,402,32.0,Post-Graduate Certificate,None,"Health Informatics, Information Systems, Business Analysis",2023-01,2024-04
221,721,144.0,Bachelor of Engineering,Bachelor,Information Technology,,
868,8,430.0,Bachelors Degree,None,computer engineering,2012-10,2016-11
1477,115,588.0,Bachelor of Engineering,Bachelor,Information Technology,2015-05,2019-05
372,643,114.0,Bachelor of Engineering,Bachelor,Information Technology,,
615,512,321.0,Bachelor's,None,Business AdministraLon,,
783,435,36.0,Executive MBA,None,,2023-09,2025-06
192,735,130.0,Bachelor of Engineering,Bachelor,e-Logistics and Technology Management,2015-09,2017-07
298,676,164.0,Master of Computing,None,,,
754,5,385.0,Master of Science,Master,Data Analytics,2014-08,2015-08
1464,12,8.0,Bachelor of Science,Bachelor,Computer Science,2019,2024
225,718,147.0,Master of Management,Master,Analytics,2023-07,2024-08
504,572,71.0,Master of Engineering,Master,"Finance, Project Management",2022-05,2023-10
4,15,4.0,Master of Science,Master,Project Management,2021,2023
832,410,39.0,Certifications: Data Analyst,None,,,
694,474,28.0,Certificate,None,"Big Data, Analytics",,
1295,39,161.0,Ontario Graduate Certificate,None,"Big Data, Solutions Architecture",2023-05,2023-12
136,767,98.0,Bachelor of Engineering,Bachelor,Chemical Engineering,,
854,403,164.0,Master of Science,Master,Civil Engineering,2018-09,2020-01
445,603,246.0,MBA,Master,"Banking, Finance",,
747,453,44.0,Bachelors Degree,None,"Computational, Maths, Statistics",2018-01,2022-12
845,407,421.0,Diploma,None,Information Technology,,
550,547,289.0,Bachelor of Technology,None,Electronics and Communication Engineering,,
1293,46,201.0,Bachelor,None,Computer Science and Engineering,,
1202,239,28.0,PG Diploma,None,"Big Data, Analytics",,
1224,230,2.0,Bachelor of Arts,Bachelor,,,
1348,174,71.0,Masters Degree,None,Computer Engineering,2021-09,2023-01
72,805,58.0,Bachelor of Engineering,Bachelor,Computer Science,2009-07,2013-05
97,792,77.0,Bachelor of Technology,None,,2012,2015
769,442,389.0,Bachelors Degree,None,Information Technology,2013-08,2017-05
624,509,50.0,Master of Engineering,Master,Electrical & Computer Engineering,2022-09,2024-04
894,390,149.0,Bachelor of Engineering,Bachelor,Computer Science,2013,2017
1471,120,163.0,Bachelors Degree,None,"Engineering, Computer Engineering",2017-08,2021-07
763,445,388.0,BA,Bachelor,Geography,,
980,348,475.0,Master of Science,Master,Analytics,2024,2025
229,715,28.0,Post-Graduate Diploma,None,Big Data,2023,2024
798,426,401.0,Post-Graduate Certificate,None,Computer Science,2016,2018
665,35,9.0,Post-Graduate Diploma,None,"Big Data, Analytics",2022-01,2023-08
773,440,391.0,Bachelor of Engineering,Bachelor,Computer Science and Information Technology,,
1046,47,44.0,Bachelor of Science,Bachelor,Mathematics,2018-09,2022-06
1247,219,54.0,Postgraduate Diploma in Management,None,,,
1251,216,,,,,,
627,506,78.0,Bachelor of Science,Bachelor,,,
831,411,,,,,,
220,722,8.0,Bachelor of Business Administration,Bachelor,,2017-09,2021-05
902,387,444.0,Master of Science,Master,Management Information Systems,,
637,10,80.0,Bachelor's,None,computer science engineering,,
871,8,9.0,Post-Graduate Degree,None,Cloud Computing for Big Data,2021-01,2022-08
1058,314,63.0,Bachelor of Science,Bachelor,Electrical Engineering,,
1368,166,569.0,Bachelor of Arts,Bachelor,,2018-09,2022-05
375,641,120.0,PGCert,None,Research Analyst Program,,
1098,9,8.0,BA / Bachelor of Arts,None,,,
806,421,,,,,,
621,510,68.0,GOOGLE DATA ANALYTICS CERTIFICATION,None,TIME MANAGEMENT FUNDAMENTALS,,
528,558,18.0,Bachelor of Science,Bachelor,"Double, Statistics & Economics",2016-09,2021-12
