,Candidate Deidentified ID,Education College Deidentified ID,Education Degree Name,Education Degree Type,Education Major,Education Start Date,Education End Date
797,377,31.0,Certificate in Advanced Data Science,None,,,
1192,167,140.0,Post-Graduate Certificate,None,Data Analytics,2021-09,2023-05
842,411,31.0,Master of Business,None,Analytics,,
965,47,3.0,Bachelors Degree,None,"Mathematics, Statistics, Computing",2017-01,2022-09
1059,210,8.0,Bachelor of Engineering,Bachelor,Information Technology,2017-06,2021-06
1407,7,37.0,Bachelor's Degree,None,Mechanical Engineering,,
469,299,251.0,Bachelor of Technology,None,Computer Science,,
813,516,121.0,Bachelor of Science,Bachelor,Mathematics and Statistics,2016-09,2020-04
429,591,233.0,Post-Graduate Diploma,None,Business Analytics,2020-08,2022-03
43,120,32.0,B.E,None,Electronics and Communication Engineering,,
893,193,428.0,Master of Science,Master,Data Science,,
610,398,319.0,Ontario First Generation Award,None,,,
1109,69,508.0,Bachelor of Business Management,None,,,
31,650,16.0,Post Graduate Diploma,None,Mobile Application Development,,
927,350,446.0,Associate Chartered Accountant,None,,,
1080,316,245.0,Bachelor of Engineering,Bachelor,,2010-08,2014-06
1356,21,49.0,Certificate,None,The Data Analyst Course,,
1221,791,7.0,Graduation IT Business Analyst,None,,2019-01,2020-04
1305,680,574.0,B.E,None,Computer Engineering,,
1194,405,532.0,Bachelor of Arts,Bachelor,,,
679,243,33.0,Masters of Management - Business,None,,2022-05,2023-08
445,737,241.0,Bachelors Degree,None,"Education, Doctor, Pharmacy",2014-10,2020-09
203,45,31.0,Master of Business,None,Analytics,2023-05,2024-05
915,360,440.0,Masters Degree,None,Business Administration- Marketing,2006-06,2008-04
624,567,332.0,Bachelor's,None,Computer Science Engineering,,
674,349,37.0,MSc,Master,Public and International Affairs,,
1350,713,593.0,Advanced Diploma,None,Data Science,,
372,242,148.0,Bachelor of Science,Bachelor,"Actuarial, Science",2018-09,2022-05
659,326,108.0,Bachelor of Technology,None,Computer Science and Engineering,2015-08,2019-05
1131,430,517.0,Bachelor's degree,None,Statistics,,
98,8,69.0,Bachelor of Technology,None,,,
6,602,5.0,Data Analysis and Reporting Certificate,None,,2023-01,2023-05
103,383,73.0,Bachelor of Computer Applications,None,,2010-06,2013-05
222,133,42.0,Postgraduate Diploma in Management,None,"Information System, Business Analytics",2023-01,2023-12
958,368,196.0,Post-Graduate Diploma,None,Business Administration,,
217,77,100.0,Bachelor of Engineering,Bachelor,,2014-07,2018-04
159,590,,,,,,
1094,183,502.0,Master of Business Administration,Master,Marketing,2015-07,2017-04
471,236,33.0,Master of Engineering,Master,,,
271,342,158.0,Bachelor of Science,Bachelor,Information Technology,2006,2010
749,392,379.0,National Diploma,None,"Engineering, Computer",,
657,255,46.0,Post-Graduate Certificate,None,Business Analysis,2022-05,2023-04
1203,244,30.0,Graduate Certificate Marketing Research,None,,2021-09,2022-04
144,619,84.0,Certificate,None,English,2020-01,2020-08
628,216,177.0,Diploma,None,Business Administration,,
918,13,441.0,Masters Degree,None,System Engineering,1997-09,2000-06
59,722,43.0,Bachelor of Dental,None,Surgery,2006,2011
949,522,323.0,Master of Science,Master,Applied Business Analytics,2022-09,2024-01
784,298,77.0,B.tech,None,Electronics and Communication Engineering,2012-06,2016-05
162,287,108.0,Bachelor of Technology,None,Computer Science and Engineering,,
327,792,,,,,,
1376,301,3.0,Masters Degree,None,"Electrical and Computer, Engineering",2018,2019
1006,541,70.0,Google Data Analytics Professional Certificate,None,,,
1118,373,17.0,Bachelor of Engineering,Bachelor,Information Technology,2016-08,2019-06
1396,476,140.0,Post-Graduate Diploma,None,,,
486,157,256.0,Bachelor of Technology,None,"Distributed Systems, Design, Computer Science and Engineering",2016,2020
1157,198,,,,,,
60,249,44.0,ITIL v3,None,,,
289,732,167.0,Bachelor of Engineering,Bachelor,,2012-07,2016-05
667,142,,,,,,
70,644,47.0,Bachelor of Pharmacy,Bachelor,,2012,2016
468,299,7.0,Diploma,None,"Data & Business, analytics",,
418,708,226.0,Bachelor of Science,Bachelor,,2022-09,2022-12
571,766,49.0,,None,,2021-02,2021-07
998,779,155.0,Post-Graduate Diploma,None,"Big Data, Analytics",,
683,195,31.0,Master of Business Analytics,None,Computer and Information Science,2022-05,2023-05
198,408,,,,,,
908,81,434.0,Bachelor of Technology,None,,,
1289,537,567.0,Master of Science,Master,Business Analytics,,
1197,556,533.0,Master of Science,Master,Information Technology,2022,2023
673,245,148.0,Bachelors Degree,None,Management and Organization,2016,2020
742,395,17.0,Bachelor of Management Studies - Finance,None,,2016-06,2019-05
1345,400,589.0,Certified Microsoft Power BI and SQL Developer,None,clients and management,,
1375,726,33.0,Master of Management,Master,Logistics & Supply Chain Management,2021,2022
306,480,174.0,BACHELOR OF ENGINEERING - INFORMATION TECHNOLOGY,None,,,
623,100,331.0,Bachelor of Technology,None,,2014-06,2018-06
1328,363,42.0,Post-Graduate Certificate,None,,2023-05,2023-12
1223,703,14.0,Master of Management,Master,Analytics,,
946,550,53.0,Bachelors Degree,None,Commerce,2013-07,2016-04
300,424,172.0,Bachelors Degree,None,Industrial Engineering,2015-08,2019-05
1114,180,512.0,Honor Award,None,,2022-01-09,2023-08
1108,637,235.0,Bachelor of Commerce,Bachelor,Management Studies,2022-09,2024-04
1004,475,419.0,Post-Graduate Diploma,None,Data Analytics,2022,2023
930,71,447.0,International Baccalaureate,None,Enhancement Regulatory Program,2017-09,2023-06
746,435,377.0,B.Tech.,None,Computer Science,,
910,549,435.0,Bachelor of Science,Bachelor,,,
150,481,14.0,Bachelor of Science - Computer Science,None,,2015-09,2020-06
332,356,189.0,Bachelor of Science,Bachelor,Social Work and Human Resource,2012-09,2016-10
1256,289,74.0,Bachelors Degree,None,computer science,2017-08,2021-07
333,348,99.0,Bachelor of Science,Bachelor,Economics,,
248,336,121.0,Master of Engineering,Master,Systems and Technology,2021-09,2023-12
311,458,101.0,Bachelor of Science,Bachelor,"Applied Mathematics & Economics, Financial Mathematics",2013-09,2016-05
643,772,38.0,Bachelor of Technology,None,"Electronics, Communication, Engineering",2015-08,2019-06
1235,98,85.0,Certification Course,None,,,
341,621,194.0,Bachelor of Science,Bachelor,Agriculture,,
1286,284,566.0,Bachelor of Technology,None,Education,,
132,471,95.0,Bachelor of Computer Sciences,None,,2011-08,2015-04
235,448,141.0,Bachelor of Technology,None,Computer Science,2015-08,2019-06
177,558,70.0,Google Data Analytics Certificate,None,,,
1231,83,548.0,Bachelor of Science,Bachelor,Mathematics,,
